1566400943275341	87	179	1
1566400943278269	87	179	1
1566400943281140	141	97	0
1566400943281638	239	2	1
1566400943284428	87	179	0
1566400943286472	239	2	0
1566400943287509	87	179	0
1566400943288165	156	110	0
1566400943288698	87	179	1
1566400943289932	239	2	0
1566400943290608	87	179	1
1566400943290905	124	121	0
1566400943291203	191	99	1
1566400943292974	87	179	1
1566400943294803	87	179	1
1566400943296522	87	179	1
1566400943299135	124	121	1
1566400943299651	87	179	0
1566400943300000	239	2	0
1566400943301274	124	152	1
1566400943301416	124	121	0
1566400943302066	87	179	1
1566400943302798	170	85	1
1566400943303307	87	179	1
1566400943303417	239	2	1
1566400943305252	124	152	1
1566400943305792	87	179	1
1566400943306163	138	103	1
1566400943307358	239	2	0
1566400943308415	138	103	0
1566400943308603	93	33	1
1566400943310362	93	33	1
1566400943312701	197	157	0
1566400943312762	239	2	1
1566400943313953	124	121	1
1566400943318256	220	92	0
1566400943318621	124	152	1
1566400943321219	102	32	1
1566400943322723	87	179	0
1566400943322955	220	92	1
1566400943323485	124	121	0
1566400943325400	87	179	1
1566400943325673	124	121	1
1566400943326087	223	103	0
1566400943326757	114	55	0
1566400943326885	87	179	1
1566400943327787	110	61	1
1566400943327828	156	121	0
1566400943328550	239	2	1
1566400943328803	87	179	1
1566400943330938	186	123	1
1566400943331919	239	2	0
1566400943335178	87	179	0
1566400943336415	87	179	1
1566400943336731	148	169	0
1566400943339145	239	2	0
1566400943344127	239	2	0
1566400943346774	239	2	1
1566400943347715	194	121	0
1566400943348274	164	119	0
1566400943348774	87	179	1
1566400943349744	41	23	0
1566400943351117	106	71	0
1566400943351261	87	179	1
1566400943351567	139	61	0
1566400943351798	112	71	0
1566400943352298	167	70	0
1566400943352771	87	179	1
1566400943353764	138	60	0
1566400943354278	134	61	0
1566400943355474	239	2	0
1566400943355712	150	75	0
1566400943355722	36	52	0
1566400943356774	87	179	0
1566400943356865	198	10	0
1566400943357044	143	102	0
1566400943357696	239	2	1
1566400943357977	87	179	1
1566400943359187	60	25	1
1566400943359461	112	71	1
1566400943359723	138	60	1
1566400943360548	87	179	0
1566400943360548	61	19	1
1566400943360690	95	80	0
1566400943360909	52	102	1
1566400943360938	134	61	1
1566400943360997	140	40	0
1566400943361002	48	68	1
1566400943361176	138	59	1
1566400943361282	3	42	0
1566400943361322	95	81	1
1566400943361428	3	43	1
1566400943362042	91	102	1
1566400943362142	78	37	0
1566400943362179	36	52	1
1566400943362190	160	108	0
1566400943362262	127	100	0
1566400943362348	74	84	1
1566400943362363	154	120	0
1566400943362600	106	112	0
1566400943362632	112	96	0
1566400943362673	113	130	0
1566400943362693	41	22	0
1566400943362776	111	124	0
1566400943362853	119	69	0
1566400943362913	140	60	0
1566400943362933	87	179	1
1566400943363027	31	8	0
1566400943363340	41	23	1
1566400943363571	160	84	0
1566400943363681	139	59	0
1566400943364701	87	179	1
1566400943365151	150	116	0
1566400943365334	140	40	1
1566400943365525	95	80	1
1566400943365574	78	37	1
1566400943365590	138	59	0
1566400943365603	3	43	0
1566400943365652	112	81	0
1566400943365722	156	109	0
1566400943365788	180	90	0
1566400943366091	48	68	0
1566400943366118	106	112	1
1566400943366158	140	129	0
1566400943366158	36	52	0
1566400943366267	139	59	1
1566400943366451	169	90	0
1566400943366666	61	19	0
1566400943366685	138	60	0
1566400943366988	175	102	0
1566400943367125	62	19	1
1566400943367408	139	41	0
1566400943367453	104	108	0
1566400943367514	139	60	1
1566400943367546	40	23	0
1566400943367688	51	102	0
1566400943367820	3	42	1
1566400943367881	113	130	1
1566400943367889	162	52	0
1566400943367903	73	84	0
1566400943367992	134	61	0
1566400943368041	159	113	0
1566400943368128	35	52	0
1566400943368171	138	58	1
1566400943368522	137	59	0
1566400943368556	112	112	0
1566400943368566	94	81	0
1566400943368581	137	84	0
1566400943368624	160	86	0
1566400943368684	156	158	0
1566400943368689	170	99	0
1566400943368700	87	179	0
1566400943368734	166	71	0
1566400943368778	30	43	0
1566400943368878	2	43	0
1566400943368897	150	86	0
1566400943368920	76	175	0
1566400943369010	171	107	0
1566400943369070	93	18	0
1566400943369101	128	100	0
1566400943369116	109	90	0
1566400943369117	90	102	0
1566400943369117	150	141	0
1566400943369129	82	44	0
1566400943369149	95	97	0
1566400943369171	116	96	0
1566400943369191	180	75	0
1566400943369396	112	131	0
1566400943369417	109	84	0
1566400943369452	62	148	0
1566400943369542	128	96	0
1566400943369703	136	60	0
1566400943369790	156	113	0
1566400943369799	188	100	0
1566400943369820	15	5	0
1566400943369924	187	98	0
1566400943370003	154	125	0
1566400943370041	110	87	0
1566400943370086	168	70	0
1566400943370112	110	88	0
1566400943370236	142	94	0
1566400943370274	162	101	0
1566400943370348	87	179	1
1566400943370364	178	66	0
1566400943370390	77	38	0
1566400943370462	93	103	0
1566400943370526	144	38	0
1566400943370553	21	131	0
1566400943370685	126	101	0
1566400943370829	112	132	0
1566400943370830	119	97	0
1566400943370900	41	22	1
1566400943371001	116	75	0
1566400943371022	178	102	0
1566400943371034	204	17	0
1566400943371094	115	71	0
1566400943371127	107	87	0
1566400943371145	142	120	0
1566400943371149	92	103	0
1566400943371185	174	97	0
1566400943371286	61	19	1
1566400943371361	182	92	0
1566400943371375	3	43	1
1566400943371482	139	61	0
1566400943371542	136	67	0
1566400943371557	148	117	0
1566400943371660	159	125	0
1566400943371755	138	60	0
1566400943371812	128	85	0
1566400943371858	40	23	1
1566400943371858	26	31	0
1566400943372004	101	86	0
1566400943372085	48	68	1
1566400943372104	130	83	0
1566400943372115	114	78	0
1566400943372265	62	148	1
1566400943372349	84	86	0
1566400943372420	87	179	0
1566400943372456	124	121	0
1566400943372497	23	72	1
1566400943372500	158	146	0
1566400943372546	95	81	0
1566400943372572	131	132	0
1566400943372581	167	72	0
1566400943372594	112	100	0
1566400943372652	181	95	0
1566400943372663	94	18	0
1566400943372672	162	52	1
1566400943372778	237	124	0
1566400943372810	62	20	0
1566400943372878	112	131	1
1566400943372935	148	123	0
1566400943372952	4	44	0
1566400943372984	121	9	1
1566400943372987	110	90	0
1566400943373175	106	113	0
1566400943373180	93	18	1
1566400943373189	94	81	1
1566400943373247	42	2	0
1566400943373319	138	59	1
1566400943373457	41	24	0
1566400943373488	21	130	1
1566400943373507	72	61	1
1566400943373518	139	41	1
1566400943373539	122	75	0
1566400943373580	166	71	1
1566400943373769	63	148	0
1566400943373811	77	38	1
1566400943373884	116	71	0
1566400943373899	87	179	1
1566400943374048	22	131	0
1566400943374128	111	125	0
1566400943374175	75	85	0
1566400943374271	24	73	0
1566400943374303	225	37	0
1566400943374321	148	90	0
1566400943374349	113	131	0
1566400943374551	139	60	0
1566400943374654	30	106	0
1566400943374701	124	133	0
1566400943374842	78	38	0
1566400943374963	180	98	0
1566400943374998	239	2	0
1566400943375052	160	105	0
1566400943375079	31	20	0
1566400943375088	104	67	0
1566400943375097	16	5	0
1566400943375249	126	101	1
1566400943375299	34	22	0
1566400943375652	180	117	0
1566400943375720	73	84	1
1566400943375732	150	46	0
1566400943375754	139	61	0
1566400943375871	136	97	0
1566400943375895	167	70	1
1566400943375912	112	72	0
1566400943375952	153	81	0
1566400943376079	140	41	0
1566400943376142	87	179	1
1566400943376395	48	4	0
1566400943376401	130	100	0
1566400943376525	113	100	0
1566400943376648	4	43	1
1566400943376667	74	85	0
1566400943376890	77	37	1
1566400943376892	95	82	0
1566400943377087	138	61	0
1566400943377217	72	62	0
1566400943377227	204	83	0
1566400943377317	128	95	0
1566400943377411	150	121	0
1566400943377429	198	82	0
1566400943377437	165	104	0
1566400943377443	167	108	0
1566400943377541	136	99	0
1566400943377612	181	91	0
1566400943377613	110	125	0
1566400943377715	150	127	0
1566400943377737	190	104	0
1566400943377758	22	131	1
1566400943377809	161	96	0
1566400943377814	102	80	0
1566400943377820	144	104	0
1566400943377900	187	93	0
1566400943377962	147	124	0
1566400943377995	129	121	0
1566400943377999	124	101	0
1566400943378026	133	88	0
1566400943378094	188	111	0
1566400943378170	124	57	0
1566400943378217	172	105	0
1566400943378225	138	97	0
1566400943378333	162	92	0
1566400943378354	95	81	1
1566400943378381	166	100	0
1566400943378441	138	139	0
1566400943378467	136	45	0
1566400943378472	138	69	0
1566400943378475	23	73	0
1566400943378504	106	109	0
1566400943378603	32	99	0
1566400943378664	77	73	0
1566400943378678	162	53	0
1566400943378700	225	36	1
1566400943378728	161	114	0
1566400943378753	178	95	0
1566400943378771	107	102	0
1566400943378790	134	119	0
1566400943378821	114	85	0
1566400943378822	181	114	0
1566400943378832	134	99	0
1566400943378904	158	120	0
1566400943378940	138	59	0
1566400943379002	150	147	0
1566400943379003	112	131	0
1566400943379066	77	72	1
1566400943379075	106	88	0
1566400943379197	140	62	0
1566400943379224	152	118	0
1566400943379273	77	38	0
1566400943379376	138	129	0
1566400943379399	168	65	0
1566400943379411	3	44	0
1566400943379551	126	115	0
1566400943379612	128	100	0
1566400943379747	62	20	1
1566400943379781	126	118	0
1566400943379790	177	137	0
1566400943379844	212	140	0
1566400943379845	150	39	0
1566400943379977	156	84	0
1566400943380092	149	79	0
1566400943380140	112	105	0
1566400943380187	190	108	0
1566400943380245	152	89	0
1566400943380272	142	84	0
1566400943380372	164	132	0
1566400943380440	130	111	0
1566400943380557	186	111	0
1566400943380612	157	28	1
1566400943380657	181	87	0
1566400943380663	150	131	0
1566400943380702	72	62	1
1566400943381230	158	115	0
1566400943381353	74	85	1
1566400943381381	87	179	0
1566400943381625	95	82	1
1566400943381752	62	19	0
1566400943381807	142	129	0
1566400943381905	48	4	1
1566400943381913	4	44	1
1566400943381924	160	99	0
1566400943381957	62	148	0
1566400943381974	139	41	0
1566400943382067	77	73	1
1566400943382100	139	61	1
1566400943382244	162	52	0
1566400943382255	152	127	0
1566400943382349	92	103	1
1566400943382469	42	2	1
1566400943382568	236	170	0
1566400943382730	136	123	0
1566400943382777	52	102	0
1566400943382813	21	130	0
1566400943382838	140	105	0
1566400943382935	15	5	1
1566400943383023	178	90	0
1566400943383051	77	38	1
1566400943383068	94	18	1
1566400943383131	87	179	1
1566400943383195	133	112	0
1566400943383249	156	89	0
1566400943383489	182	102	0
1566400943383509	30	106	1
1566400943383516	74	84	0
1566400943383525	137	128	0
1566400943383598	61	19	0
1566400943383722	169	92	0
1566400943383760	77	37	0
1566400943383773	63	148	1
1566400943383785	239	2	0
1566400943383818	128	132	0
1566400943384007	134	133	0
1566400943384052	136	108	0
1566400943384057	138	60	1
1566400943384125	122	108	0
1566400943384150	168	74	0
1566400943384212	138	58	0
1566400943384245	172	91	0
1566400943384302	184	76	0
1566400943384323	138	59	0
1566400943384325	21	131	1
1566400943384362	138	111	0
1566400943384376	126	114	0
1566400943384435	112	131	1
1566400943384462	178	80	0
1566400943384521	134	89	0
1566400943384578	128	90	0
1566400943384640	160	61	0
1566400943384756	128	45	0
1566400943384768	130	61	0
1566400943384793	114	137	0
1566400943384814	120	97	0
1566400943384820	116	104	0
1566400943384832	160	89	0
