1566400968376982	28	173	0
1566400968378180	232	101	0
1566400968379113	239	2	0
1566400968379425	124	121	0
1566400968379701	110	61	1
1566400968382221	154	59	1
1566400968383648	239	2	0
1566400968384571	154	59	0
1566400968385041	157	28	0
1566400968385425	167	109	0
1566400968386033	239	2	1
1566400968386656	124	121	1
1566400968386986	176	116	1
1566400968387005	154	125	0
1566400968387664	93	100	1
1566400968390079	93	100	1
1566400968390730	199	123	0
1566400968390911	175	146	0
1566400968391972	216	92	0
1566400968392354	191	99	1
1566400968394304	176	104	0
1566400968395800	93	100	1
1566400968395888	167	109	1
1566400968396230	87	179	0
1566400968397895	87	179	1
1566400968398164	130	93	1
1566400968398608	239	2	0
1566400968399282	87	179	1
1566400968400732	93	100	1
1566400968400907	239	2	1
1566400968400926	176	116	1
1566400968401742	87	179	1
1566400968402059	176	104	1
1566400968403325	124	121	0
1566400968403406	192	168	1
1566400968403486	239	2	0
1566400968403595	130	93	1
1566400968408265	124	121	1
1566400968408819	130	93	1
1566400968409230	87	179	0
1566400968409560	145	50	0
1566400968410064	156	81	0
1566400968410431	87	179	1
1566400968410656	192	91	0
1566400968411204	107	95	0
1566400968411469	186	123	1
1566400968411606	87	179	1
1566400968411843	124	121	0
1566400968411907	239	2	1
1566400968412502	130	93	0
1566400968415311	239	2	0
1566400968416331	192	91	1
1566400968416908	150	75	0
1566400968417187	87	179	0
1566400968418215	174	44	0
1566400968419762	124	152	1
1566400968420339	130	93	1
1566400968421024	192	91	0
1566400968421725	116	157	1
1566400968421928	87	179	0
1566400968422243	176	116	1
1566400968422570	154	59	1
1566400968423674	87	179	1
1566400968424695	124	121	1
1566400968425928	87	179	1
1566400968426171	157	28	1
1566400968426205	239	2	0
1566400968427243	164	21	0
1566400968428855	87	179	1
1566400968429881	116	157	0
1566400968429947	202	65	0
1566400968430175	157	28	0
1566400968430191	124	121	0
1566400968430271	106	61	0
1566400968430602	87	179	1
1566400968430663	192	95	0
1566400968430677	124	152	1
1566400968430892	211	12	1
1566400968432476	124	121	0
1566400968434328	87	179	0
1566400968436473	120	90	0
1566400968438136	157	28	1
1566400968438442	87	179	1
1566400968439476	130	94	1
1566400968440407	87	179	0
1566400968440491	124	99	0
1566400968441302	157	28	0
1566400968441942	87	179	1
1566400968442514	124	152	1
1566400968443568	130	94	1
1566400968443582	87	179	1
1566400968445156	130	93	1
1566400968445177	87	179	1
1566400968448092	87	179	1
1566400968448226	138	103	1
1566400968448259	186	123	1
1566400968448534	198	107	0
1566400968448618	94	81	0
1566400968448618	52	102	0
1566400968449621	87	179	1
1566400968450202	204	166	0
1566400968450357	167	70	0
1566400968450436	188	111	0
1566400968450869	36	52	0
1566400968450970	204	53	0
1566400968451023	99	116	0
1566400968451073	131	45	0
1566400968451096	96	113	0
1566400968451238	137	66	0
1566400968451343	137	59	0
1566400968451666	152	144	0
1566400968451727	87	179	0
1566400968451999	158	78	0
1566400968452150	154	59	0
1566400968452211	104	116	0
1566400968452358	186	123	0
1566400968452691	238	72	0
1566400968452853	90	102	0
1566400968452884	106	108	0
1566400968453001	138	103	0
1566400968453150	107	95	0
1566400968453719	94	103	0
1566400968453899	137	57	1
1566400968454343	136	58	0
1566400968454966	30	19	0
1566400968455854	138	103	1
1566400968456509	87	179	1
1566400968456566	94	81	1
1566400968457166	102	117	0
1566400968457487	154	120	0
1566400968457586	52	102	1
1566400968457687	108	76	0
1566400968457878	112	95	0
1566400968457903	146	148	0
1566400968458082	137	57	0
1566400968458219	167	142	0
1566400968458329	116	67	0
1566400968458418	136	58	1
1566400968458545	106	107	0
1566400968458580	92	102	0
1566400968458629	110	130	0
1566400968458634	144	147	0
1566400968458710	87	179	0
1566400968458751	176	137	0
1566400968458756	51	7	0
1566400968458781	204	112	0
1566400968458797	152	142	0
1566400968458879	100	132	0
1566400968458940	193	125	0
1566400968458940	236	73	0
1566400968458964	109	69	0
1566400968458987	157	143	0
1566400968459090	88	102	0
1566400968459133	98	101	0
1566400968459139	99	84	0
1566400968459155	100	138	0
1566400968459252	150	147	0
1566400968459394	74	15	0
1566400968459509	94	80	0
1566400968459547	114	85	0
1566400968459587	138	103	0
1566400968459599	36	52	1
1566400968459652	137	59	1
1566400968459724	93	119	0
1566400968459775	159	146	0
1566400968459776	139	143	0
1566400968459839	109	85	0
1566400968459841	61	19	1
1566400968459927	132	62	0
1566400968459950	95	96	0
1566400968459963	200	91	0
1566400968459967	105	145	0
1566400968459991	200	86	0
1566400968460007	94	82	0
1566400968460079	136	57	1
1566400968460148	100	116	0
1566400968460154	167	141	0
1566400968460159	96	129	0
1566400968460218	183	128	0
1566400968460279	150	99	0
1566400968460312	189	53	0
1566400968460347	52	101	0
1566400968460386	146	143	0
1566400968460435	175	141	0
1566400968460475	154	146	0
1566400968460502	3	43	1
1566400968460513	160	146	0
1566400968460581	167	70	1
1566400968460620	98	117	0
1566400968460683	41	22	0
1566400968460747	101	142	0
1566400968460797	124	144	0
1566400968460860	96	90	0
1566400968460881	150	141	0
1566400968460901	172	138	0
1566400968460925	155	144	0
1566400968460926	116	71	0
1566400968460930	95	123	0
1566400968460930	186	134	0
1566400968460952	179	135	0
1566400968460958	144	149	0
1566400968461022	97	116	0
1566400968461035	137	87	0
1566400968461044	144	146	0
1566400968461058	164	147	0
1566400968461059	91	99	0
1566400968461069	144	148	0
1566400968461117	107	94	0
1566400968461119	96	109	0
1566400968461133	161	144	0
1566400968461141	90	101	0
