1566400976874586	239	2	1
1566400976876701	87	179	1
1566400976878095	87	179	1
1566400976879711	239	2	0
1566400976880517	138	103	1
1566400976881885	239	2	0
1566400976882218	87	179	0
1566400976884579	239	2	1
1566400976885518	121	9	1
1566400976886033	170	85	1
1566400976887660	138	103	0
1566400976888692	239	2	0
1566400976888900	87	179	0
1566400976889614	140	6	1
1566400976890827	204	123	0
1566400976891995	87	179	1
1566400976892161	170	85	0
1566400976893059	239	2	1
1566400976893297	79	67	1
1566400976893408	140	6	1
1566400976894968	87	179	1
1566400976895520	239	2	0
1566400976895575	79	67	1
1566400976897465	167	72	0
1566400976897806	87	179	0
1566400976897944	234	46	0
1566400976899995	87	179	0
1566400976900508	239	2	1
1566400976901905	140	6	1
1566400976902004	87	179	1
1566400976902347	121	9	1
1566400976903648	130	93	1
1566400976904457	87	179	0
1566400976905048	124	121	1
1566400976907203	87	179	1
1566400976908359	124	121	0
1566400976908657	239	2	0
1566400976909331	186	123	1
1566400976909456	149	76	0
1566400976910558	87	179	1
1566400976912553	87	179	0
1566400976913244	186	123	0
1566400976914052	87	179	1
1566400976915288	108	31	0
1566400976918114	87	179	1
1566400976919367	87	179	1
1566400976919649	239	2	1
1566400976921151	87	179	1
1566400976922763	239	2	0
1566400976926431	239	2	0
1566400976926935	87	179	0
1566400976928061	204	27	0
1566400976928852	87	179	0
1566400976928890	124	121	1
1566400976930674	186	123	1
1566400976932063	87	179	0
1566400976934226	124	121	0
1566400976934237	87	179	0
1566400976936098	87	179	1
1566400976936863	236	89	0
1566400976937041	147	104	0
1566400976937848	87	179	1
1566400976938204	76	23	0
1566400976939064	87	179	1
1566400976940503	87	179	1
1566400976942504	87	179	1
1566400976943763	216	129	1
1566400976944566	87	179	1
1566400976945705	60	25	1
1566400976946873	211	68	0
1566400976947097	87	179	0
1566400976947759	157	28	1
1566400976947835	140	129	0
1566400976948649	138	103	1
1566400976951371	94	81	0
1566400976951437	167	70	0
1566400976952164	110	70	0
1566400976953565	112	70	0
1566400976954194	52	102	0
1566400976954331	154	59	0
1566400976954609	137	59	0
1566400976954832	149	115	0
1566400976954985	111	70	0
1566400976955119	113	75	0
1566400976955319	137	57	1
1566400976955373	140	6	1
1566400976955387	108	89	0
1566400976956197	76	72	1
1566400976956267	150	99	0
1566400976956600	138	103	0
1566400976957364	136	58	0
1566400976959049	112	70	1
1566400976959321	137	57	0
1566400976959341	113	75	1
1566400976959610	137	59	1
1566400976959700	138	103	0
1566400976960052	76	72	0
1566400976960069	94	81	1
1566400976960550	157	28	0
1566400976960888	87	179	1
1566400976961788	52	102	1
1566400976961831	110	70	1
1566400976961986	138	103	1
1566400976962060	87	179	1
1566400976962146	93	80	1
1566400976962222	120	104	0
1566400976962583	61	19	1
1566400976962704	142	129	0
1566400976962707	73	84	0
1566400976962709	136	57	1
1566400976962970	76	72	1
1566400976963055	111	70	1
1566400976963132	94	80	0
1566400976963476	41	22	0
1566400976963532	137	57	0
1566400976963777	78	37	0
1566400976963848	138	58	0
1566400976963859	3	43	1
1566400976963905	108	89	1
