1566401010474537	138	103	1
1566401010474989	186	123	1
1566401010475323	166	165	0
1566401010476638	87	179	0
1566401010477592	114	30	0
1566401010478459	211	12	1
1566401010478742	186	123	0
1566401010479627	87	179	0
1566401010481012	87	179	1
1566401010487228	200	91	0
1566401010489851	87	179	1
1566401010490746	116	157	1
1566401010491243	87	179	1
1566401010491598	121	9	1
1566401010492704	239	2	0
1566401010493003	87	179	1
1566401010495216	239	2	1
1566401010495433	79	67	1
1566401010496472	87	179	0
1566401010496610	116	157	0
1566401010497425	218	83	0
1566401010498010	116	157	1
1566401010499118	138	103	0
1566401010501226	87	179	1
1566401010502705	22	51	0
1566401010503736	186	123	1
1566401010503782	87	179	1
1566401010504295	138	103	0
1566401010506560	156	149	1
1566401010506638	208	48	0
1566401010508282	87	179	1
1566401010508478	157	28	1
1566401010509100	156	149	1
1566401010509730	170	85	1
1566401010510504	87	179	1
1566401010513368	87	179	1
1566401010515064	157	28	0
1566401010518634	87	179	0
1566401010521943	173	92	1
1566401010524370	239	2	1
1566401010524821	186	123	1
1566401010525166	156	149	1
1566401010527725	239	2	0
1566401010528360	186	123	0
1566401010529711	156	149	0
1566401010530746	239	2	1
1566401010534186	157	28	1
1566401010537239	144	169	0
1566401010537300	222	94	0
1566401010537941	239	2	0
1566401010541024	176	116	1
1566401010541096	138	103	0
1566401010541170	214	148	1
1566401010541872	87	179	1
1566401010542166	210	91	1
1566401010545875	150	40	0
1566401010547035	87	179	0
1566401010548687	157	28	0
1566401010550317	146	97	0
1566401010551531	87	179	0
1566401010553471	87	179	0
1566401010554268	138	37	1
1566401010555465	176	116	1
1566401010555682	112	68	0
1566401010556492	93	81	0
1566401010556544	100	13	0
1566401010556602	108	69	0
1566401010556772	52	102	0
1566401010557049	109	69	0
1566401010557245	136	58	0
1566401010557382	87	179	1
1566401010558061	107	70	0
1566401010558151	124	121	1
1566401010558155	121	9	1
1566401010558484	94	96	1
1566401010558535	74	64	0
1566401010558594	93	80	1
1566401010559271	87	179	1
1566401010560251	176	108	0
1566401010560380	121	9	1
1566401010560655	87	179	1
1566401010560775	36	52	0
1566401010561609	138	37	0
1566401010562274	239	2	0
1566401010562649	128	114	0
1566401010562705	186	123	1
1566401010563330	136	58	1
1566401010563364	124	121	0
1566401010563816	52	102	1
1566401010563905	239	2	1
1566401010564088	93	80	0
1566401010564246	121	9	1
1566401010564832	186	123	0
1566401010565540	138	37	1
1566401010565767	76	72	0
1566401010565770	109	69	1
1566401010565787	137	57	0
1566401010565942	110	97	0
1566401010566196	73	84	0
1566401010566256	140	129	0
1566401010566263	78	37	0
1566401010566447	100	73	0
1566401010566449	72	84	1
1566401010566787	137	56	0
1566401010566796	136	57	1
1566401010566860	100	13	1
1566401010567034	136	55	0
1566401010567403	41	22	0
1566401010567474	87	179	0
1566401010567517	180	85	0
1566401010567707	48	68	1
1566401010567787	121	9	1
1566401010567841	105	111	0
1566401010568040	36	52	1
1566401010568105	167	70	0
1566401010568236	92	102	0
1566401010568455	122	108	0
1566401010569411	73	84	1
1566401010569436	78	37	1
1566401010569623	128	114	1
1566401010569638	124	121	1
1566401010569788	164	119	0
1566401010569878	87	179	0
1566401010570118	136	57	0
1566401010570146	76	72	1
1566401010570297	137	56	1
1566401010570550	41	22	1
1566401010570578	138	37	0
1566401010570651	72	84	0
1566401010570720	36	52	0
1566401010570943	136	55	1
1566401010571089	137	57	1
1566401010571284	121	9	1
1566401010571417	48	68	0
1566401010571669	100	73	1
1566401010571746	93	80	1
1566401010571769	136	58	0
1566401010571853	136	56	1
1566401010572311	133	112	0
1566401010572343	92	80	0
1566401010572455	92	102	1
1566401010572551	51	102	0
1566401010572586	162	52	0
1566401010572642	87	179	1
1566401010572814	62	19	1
1566401010572850	135	57	0
1566401010573055	113	99	0
1566401010573200	124	121	0
1566401010573208	135	56	0
1566401010573864	87	179	1
1566401010573883	40	23	0
1566401010574127	89	102	0
1566401010574161	107	89	0
1566401010574206	165	104	0
1566401010574325	140	10	0
1566401010574467	109	69	0
1566401010574538	102	77	0
1566401010574580	110	123	1
1566401010574751	239	2	1
1566401010574778	109	124	0
1566401010574855	56	74	0
1566401010574892	99	85	0
1566401010574950	104	112	0
1566401010575161	72	85	0
1566401010575164	74	16	0
1566401010575449	87	179	1
1566401010575455	125	99	0
1566401010575518	92	80	1
1566401010575700	144	95	0
1566401010575851	2	43	0
1566401010575914	178	160	0
1566401010575998	121	9	1
1566401010576057	214	79	0
1566401010576061	166	71	0
1566401010576096	72	84	1
1566401010576106	21	131	0
1566401010576120	136	58	0
1566401010576120	168	125	0
1566401010576128	15	5	0
1566401010576146	110	69	0
1566401010576235	138	37	1
1566401010576367	170	59	0
1566401010576434	135	56	1
1566401010576466	162	74	0
1566401010576512	82	86	0
1566401010576626	168	50	0
1566401010576639	153	143	0
1566401010576669	112	130	1
1566401010576713	170	107	0
1566401010576803	138	38	0
1566401010576921	136	56	1
1566401010577002	111	69	0
1566401010577109	172	112	0
1566401010577143	93	81	0
1566401010577154	236	80	0
1566401010577165	100	13	0
1566401010577194	87	179	1
1566401010577237	111	68	1
1566401010577241	110	124	0
1566401010577246	108	89	0
1566401010577259	181	118	0
1566401010577334	160	128	0
1566401010577336	42	2	0
1566401010577337	112	131	0
1566401010577355	128	98	0
1566401010577375	93	103	0
1566401010577432	142	99	0
1566401010577442	137	58	0
1566401010577481	132	22	0
1566401010577494	169	90	0
1566401010577558	92	103	0
1566401010577574	122	75	0
1566401010577585	128	57	0
1566401010577643	169	94	0
1566401010577651	106	125	0
1566401010577662	176	36	0
1566401010577677	148	109	0
1566401010577699	4	44	0
1566401010577754	62	20	0
1566401010577779	102	79	0
1566401010577791	152	127	0
1566401010577792	122	104	0
1566401010577830	23	72	1
1566401010577831	148	102	0
1566401010577832	57	119	0
1566401010577847	106	108	0
1566401010577848	34	22	0
1566401010577903	76	73	0
1566401010577927	126	114	0
1566401010577930	94	18	0
1566401010577943	109	56	0
1566401010577984	162	135	0
1566401010578005	186	159	0
1566401010578037	114	129	0
1566401010578053	34	92	0
1566401010578088	126	104	0
1566401010578115	139	104	0
1566401010578134	168	68	0
1566401010578136	112	75	0
1566401010578137	107	100	0
1566401010578140	162	52	1
1566401010578156	151	76	0
1566401010578172	149	108	0
1566401010578189	204	112	0
1566401010578189	236	73	0
1566401010578203	126	100	0
1566401010578236	16	5	0
1566401010578265	143	139	0
1566401010578266	237	124	0
1566401010578274	29	107	0
1566401010578295	82	85	1
1566401010578310	116	98	0
1566401010578352	192	70	0
1566401010578366	170	108	0
1566401010578391	175	120	0
1566401010578420	111	107	0
1566401010578444	112	112	0
1566401010578462	21	130	1
1566401010578536	170	134	0
1566401010578549	139	71	0
1566401010578570	132	125	0
1566401010578586	44	86	0
1566401010578617	238	72	0
1566401010578636	128	114	0
1566401010578645	112	100	0
1566401010578668	158	103	0
1566401010578693	94	103	0
1566401010578701	73	85	0
1566401010578716	121	9	1
1566401010578757	128	96	0
1566401010578772	40	23	1
1566401010578829	180	92	0
1566401010578854	78	38	0
1566401010578905	168	74	0
1566401010578922	132	92	0
1566401010578927	22	131	0
1566401010578950	112	132	0
1566401010579017	132	70	0
1566401010579056	142	139	0
1566401010579097	239	2	1
1566401010579112	87	179	0
1566401010579132	113	100	0
1566401010579247	168	116	0
1566401010579258	135	57	1
1566401010579263	138	69	0
1566401010579369	24	73	0
1566401010579381	138	82	0
1566401010579434	178	90	0
1566401010579443	148	135	0
1566401010579506	154	120	0
1566401010579529	118	124	0
1566401010579540	84	90	0
1566401010579541	152	101	0
1566401010579643	137	59	0
1566401010579712	237	72	0
1566401010579764	144	122	0
1566401010579768	156	117	0
1566401010579813	138	38	1
1566401010579826	125	99	1
1566401010579833	124	121	1
1566401010579856	61	19	1
1566401010579875	70	95	0
1566401010579878	72	85	1
1566401010579890	146	124	0
1566401010579979	142	82	0
1566401010580026	208	89	0
1566401010580047	141	103	0
1566401010580146	168	98	0
1566401010580149	102	48	0
1566401010580248	170	83	0
1566401010580304	180	117	0
1566401010580323	147	135	0
1566401010580339	56	84	0
1566401010580382	127	152	0
1566401010580391	168	46	0
1566401010580401	160	40	0
1566401010580437	130	140	0
1566401010580440	158	128	0
1566401010580454	174	106	0
1566401010580464	133	85	0
1566401010580472	178	84	0
1566401010580472	150	109	0
1566401010580536	182	92	0
1566401010580557	158	88	0
1566401010580581	183	96	0
1566401010580588	156	124	0
1566401010580619	57	74	0
1566401010580623	138	129	0
1566401010580745	108	107	0
1566401010580797	120	111	0
1566401010580881	112	105	0
1566401010580950	128	92	0
1566401010581012	168	142	0
1566401010581159	154	88	0
1566401010581311	138	101	0
1566401010581326	52	9	0
1566401010581369	125	109	0
1566401010581388	187	100	0
1566401010581573	119	87	0
1566401010581577	4	43	1
1566401010581600	136	57	0
1566401010581613	48	4	0
1566401010581634	134	66	0
1566401010581639	173	95	0
1566401010581758	121	9	1
1566401010581817	130	80	0
1566401010581833	169	67	0
1566401010581854	3	43	1
1566401010581871	78	38	1
1566401010581907	137	87	0
1566401010581947	73	85	1
1566401010582162	147	137	0
1566401010582190	132	133	0
1566401010582214	79	67	1
1566401010582324	142	94	0
1566401010582325	136	133	0
1566401010582413	156	122	0
1566401010582436	156	59	0
1566401010582528	157	63	0
1566401010582531	72	62	0
1566401010582545	107	70	0
1566401010582559	87	179	0
1566401010582564	118	106	0
1566401010582570	91	103	0
1566401010582606	138	103	0
1566401010582617	140	136	0
1566401010582634	129	58	0
1566401010582697	136	59	0
1566401010582814	52	103	0
1566401010582819	51	102	1
1566401010582838	153	114	0
1566401010582854	72	85	0
1566401010582909	136	108	0
1566401010582940	174	110	0
1566401010582992	124	121	1
1566401010583029	158	78	0
1566401010583060	132	111	0
1566401010583135	76	73	1
1566401010583156	131	45	0
1566401010583166	16	5	1
1566401010583258	138	38	0
1566401010583361	52	102	1
1566401010583406	164	93	0
1566401010583428	145	112	0
1566401010583455	107	103	0
1566401010583590	124	83	0
1566401010583640	48	69	0
1566401010583649	225	37	0
1566401010583679	132	130	0
1566401010583692	3	44	0
1566401010583698	112	75	1
1566401010583706	135	57	0
1566401010583706	94	18	1
1566401010583747	128	132	0
1566401010583815	144	128	0
1566401010583984	22	131	1
1566401010583987	143	126	0
1566401010583988	94	97	0
1566401010584010	135	120	0
1566401010584123	110	119	0
1566401010584154	107	72	0
1566401010584162	174	88	0
1566401010584214	91	102	1
1566401010584214	93	33	1
1566401010584214	168	116	1
1566401010584215	79	67	1
1566401010584226	87	179	1
1566401010584251	84	90	1
1566401010584286	121	9	1
1566401010584858	116	109	0
1566401010584882	162	53	0
1566401010585057	128	114	0
1566401010585189	19	129	0
1566401010585210	127	118	0
1566401010585217	191	106	0
1566401010585260	166	95	0
1566401010585280	132	132	0
1566401010585331	149	114	0
1566401010585430	146	87	0
1566401010585523	120	89	0
1566401010585561	99	93	0
1566401010585686	136	58	0
1566401010585744	77	37	1
1566401010585838	116	78	0
1566401010585857	125	99	0
1566401010585968	62	20	1
1566401010586202	124	83	0
1566401010586233	119	117	0
1566401010586249	120	97	0
1566401010586263	181	118	0
1566401010586299	160	27	0
1566401010586333	106	77	0
1566401010586436	117	104	0
1566401010586450	3	44	1
1566401010586469	154	78	0
1566401010586522	124	121	0
1566401010586526	107	102	0
1566401010586623	140	124	0
1566401010586684	181	83	0
1566401010586702	152	159	0
1566401010586760	72	85	1
1566401010586877	162	52	0
1566401010586887	171	116	0
1566401010586946	152	69	0
1566401010586954	91	103	1
1566401010587024	168	104	0
1566401010587138	62	19	0
1566401010587146	118	125	0
1566401010587212	128	95	0
1566401010587244	176	86	0
1566401010587255	92	103	1
1566401010587261	137	58	1
1566401010587277	94	97	1
1566401010587280	126	118	0
1566401010587312	147	104	0
1566401010587313	137	102	0
1566401010587341	141	9	0
1566401010587342	106	84	0
1566401010587346	150	99	0
1566401010587356	57	74	1
1566401010587385	124	88	0
1566401010587423	133	115	0
1566401010587460	136	56	0
1566401010587480	106	97	0
1566401010587549	161	109	0
1566401010587597	123	99	0
1566401010587616	185	79	0
1566401010587660	110	124	1
1566401010587660	52	102	0
1566401010587687	21	130	0
1566401010587722	93	81	1
1566401010587734	138	96	0
1566401010587754	129	59	0
1566401010587803	125	80	0
1566401010587807	178	99	0
1566401010587826	135	118	0
1566401010587885	124	133	0
1566401010587930	116	104	0
1566401010587941	119	75	0
1566401010587963	111	75	0
1566401010587988	124	121	1
1566401010587997	138	37	0
1566401010588018	152	111	0
1566401010588053	57	119	1
1566401010588065	138	38	1
1566401010588076	236	53	0
1566401010588127	238	72	1
1566401010588151	112	131	1
1566401010588168	144	113	0
1566401010588173	134	133	0
1566401010588193	136	97	0
1566401010588242	176	78	0
1566401010588283	165	83	0
1566401010588284	3	43	0
1566401010588293	154	149	0
1566401010588335	112	130	0
1566401010588348	152	118	0
1566401010588431	109	85	0
1566401010588432	140	101	0
1566401010588440	149	76	0
1566401010588443	172	90	0
1566401010588454	136	86	0
1566401010588471	74	16	1
1566401010588495	135	57	1
1566401010588504	237	72	1
1566401010588510	145	104	0
1566401010588526	44	86	1
1566401010588549	132	86	0
1566401010588556	192	157	0
1566401010588558	118	111	0
1566401010588567	110	123	0
1566401010588569	174	114	0
1566401010588575	172	95	0
1566401010588588	180	86	0
1566401010588618	144	112	0
1566401010588619	87	179	0
1566401010588641	167	115	0
1566401010588641	190	100	0
1566401010588642	183	98	0
1566401010588710	122	132	0
1566401010588758	185	87	0
1566401010588762	124	99	0
1566401010588762	93	80	0
1566401010588825	114	98	0
1566401010588825	91	102	0
1566401010588839	164	21	0
1566401010588845	24	73	1
1566401010588857	169	70	0
1566401010588874	72	84	0
1566401010588895	4	44	1
1566401010588904	145	109	0
1566401010588945	128	97	0
1566401010588963	42	2	1
1566401010588969	175	84	0
1566401010589005	126	130	0
1566401010589069	118	70	0
1566401010589073	121	9	1
1566401010589134	92	102	0
1566401010589265	136	58	1
1566401010589265	162	95	0
1566401010589298	110	108	0
1566401010589321	23	72	0
1566401010589377	204	82	1
1566401010589379	21	131	1
1566401010589410	239	2	0
1566401010589432	111	68	0
1566401010589447	158	92	0
1566401010589455	114	105	0
1566401010589538	184	93	0
1566401010589538	106	92	0
1566401010589546	151	84	0
1566401010589594	143	130	0
1566401010589599	136	59	1
1566401010589610	124	106	0
1566401010589611	188	80	0
1566401010589620	142	131	0
1566401010589620	204	123	0
1566401010589626	144	104	0
1566401010589651	140	65	0
1566401010589669	168	54	0
